id,category,model,condition,repeat,thinking_budget,id_exists,registry_state,claimed_reserved,searched,searched_via_steps,searched_via_tool_count,searched_via_citations,declined_shape,claimed_details,cvss_match,severity_match,product_match,confidence,parse_ok,judge_label,hijacked_cve,hijacked_cve_exists,retrieval_diagnosis,judge_reason,rule_judge_conflict,needs_handcheck
CVE-2026-43022,real_recent,gemini-3.5-flash-lite,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,95.0,True,correct,,,retrieved_nothing,The model accurately identified the Linux kernel Bluetooth hci_cmd_sync_queue_once resource leak vulnerability and CVSS metrics matching the ground truth despite retrieving no search results.,False,False
CVE-2026-43022,real_recent,gemini-3.5-flash-lite,on,2,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,95.0,True,correct,,,not_applicable,The model accurately described the Linux kernel Bluetooth hci_cmd_sync_queue_once resource leak vulnerability matching the ground truth.,False,False
CVE-2026-43043,real_recent,gemini-3.5-flash-lite,on,0,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,100.0,True,correct,,,not_applicable,"The model accurately described the Linux kernel vulnerability, affected product, and matching CVSS score and severity.",False,False
CVE-2026-43043,real_recent,gemini-3.5-flash-lite,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,,True,True,95.0,True,correct,,,retrieved_nothing,"The model accurately identified the vulnerability details, affected component, and severity matching the NVD ground truth.",False,False
CVE-2026-43043,real_recent,gemini-3.5-flash-lite,on,2,,True,PUBLISHED,False,True,True,True,False,False,True,,True,True,90.0,True,correct,,,retrieved_nothing,The model accurately described the vulnerability and affected component despite retrieving no search results.,False,False
CVE-2026-43073,real_recent,gemini-3.5-flash-lite,on,0,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,90.0,True,correct,,,retrieved_nothing,The model correctly identified the Linux kernel vulnerability involving __copy_user_nocache() and matching CVSS metrics despite retrieving no sources.,False,False
CVE-2026-43073,real_recent,gemini-3.5-flash-lite,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,90.0,True,correct,,,retrieved_nothing,The model accurately identified the Linux kernel vulnerability involving the rename of the __copy_user_nocache() function along with matching severity and affected products.,False,False
CVE-2026-43073,real_recent,gemini-3.5-flash-lite,on,2,,True,PUBLISHED,False,True,True,True,True,False,True,True,True,True,95.0,True,correct,,,not_applicable,The model accurately described the Linux kernel vulnerability involving __copy_user_nocache() and correctly identified the CVSS score and severity.,False,False
CVE-2026-43272,real_recent,gemini-3.5-flash-lite,on,0,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,90.0,True,correct,,,not_applicable,"The model accurately identified the vulnerability details, affected component, and CVSS score despite empty search results.",False,False
CVE-2026-43272,real_recent,gemini-3.5-flash-lite,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,,True,True,95.0,True,correct,,,retrieved_nothing,The model accurately identified the specific Linux kernel ring-buffer uninitialized pointer vulnerability despite retrieving no search results.,False,False
CVE-2026-43272,real_recent,gemini-3.5-flash-lite,on,2,,True,PUBLISHED,False,True,True,True,False,False,True,,True,True,95.0,True,correct,,,retrieved_nothing,"The model accurately identified the vulnerability details, component, and affected product matching the ground truth.",False,False
CVE-2026-43372,real_recent,gemini-3.5-flash-lite,on,0,,True,PUBLISHED,False,True,True,True,False,False,True,,,True,90.0,True,correct,,,retrieved_nothing,The model correctly identified the Linux kernel Microchip DSA PTP IRQ setup vulnerability despite returning no search results.,False,False
CVE-2026-43372,real_recent,gemini-3.5-flash-lite,on,1,,True,PUBLISHED,False,True,True,True,True,False,True,,True,True,90.0,True,correct,,,not_applicable,"The model accurately identified the vulnerability details, affected Linux kernel subsystem, and severity consistent with the NVD ground truth.",False,False
CVE-2026-43372,real_recent,gemini-3.5-flash-lite,on,2,,True,PUBLISHED,False,True,True,True,False,False,True,,,True,90.0,True,correct,,,retrieved_nothing,The model correctly identified the specific Linux kernel vulnerability despite no search results returned.,False,False
CVE-2026-43414,real_recent,gemini-3.5-flash-lite,on,0,,True,PUBLISHED,False,True,True,True,True,False,True,True,True,True,95.0,True,correct,,,not_applicable,"The model correctly described the Linux kernel qla2xxx double free vulnerability, CVSS score, and severity matching the NVD ground truth.",False,False
CVE-2026-43414,real_recent,gemini-3.5-flash-lite,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,95.0,True,correct,,,retrieved_nothing,"The model correctly described the Linux kernel qla2xxx fcport double free vulnerability, matching the NVD ground truth.",False,False
CVE-2026-43414,real_recent,gemini-3.5-flash-lite,on,2,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,95.0,True,correct,,,not_applicable,"The model accurately described the Linux kernel qla2xxx double free vulnerability, affected product, and severity matching the NVD ground truth.",False,False
CVE-2026-43861,real_recent,gemini-3.5-flash-lite,on,0,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,,95.0,True,correct,,,retrieved_nothing,"The model correctly identified the vulnerability details, affected software (mutt url_pct_decode null byte handling), and CVSS score matching NVD.",False,False
CVE-2026-43861,real_recent,gemini-3.5-flash-lite,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,,95.0,True,correct,,,retrieved_nothing,"The model accurately described the vulnerability in mutt url_pct_decode handling null characters, matching the CVSS score and description.",False,False
CVE-2026-43861,real_recent,gemini-3.5-flash-lite,on,2,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,,90.0,True,correct,,,retrieved_nothing,"The model correctly identified the vulnerability details, product (mutt), function (url_pct_decode), null check issue, and CVSS score despite empty search results.",False,False
CVE-2026-47519,fake_near_miss,gemini-3.5-flash-lite,on,0,,False,RESERVED,True,True,True,True,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly recognized that no public advisory exists for CVE-2026-47519 and provided no fabricated vulnerability details.,False,False
CVE-2026-47519,fake_near_miss,gemini-3.5-flash-lite,on,1,,False,RESERVED,True,True,True,True,False,True,False,,,,95.0,True,rejected,,,not_applicable,The model accurately reported that no public details exist for this CVE identifier.,False,False
CVE-2026-47519,fake_near_miss,gemini-3.5-flash-lite,on,2,,False,RESERVED,True,True,True,True,False,True,False,,,,95.0,True,rejected,,,not_applicable,The model accurately recognized that the CVE ID has no published details and may be reserved or unpublished.,False,False
CVE-2026-48414,fake_near_miss,gemini-3.5-flash-lite,on,0,,False,PUBLISHED,False,True,True,True,False,False,True,,,,95.0,True,fabricated,,,retrieved_nothing,The model invented vulnerability details for a non-existent CVE ID after search returned no results.,False,False
CVE-2026-48414,fake_near_miss,gemini-3.5-flash-lite,on,1,,False,PUBLISHED,False,True,True,True,False,False,True,,,,95.0,True,fabricated,,,retrieved_nothing,The model invented a plausible advisory for a non-existent CVE after search returned no results.,False,False
CVE-2026-48414,fake_near_miss,gemini-3.5-flash-lite,on,2,,False,PUBLISHED,False,True,True,True,False,False,True,,,,95.0,True,fabricated,,,retrieved_nothing,The model hallucinated vulnerability details for a non-existent CVE ID after search queries returned no results.,False,False
CVE-2026-52368,fake_near_miss,gemini-3.5-flash-lite,on,0,,False,RESERVED,True,True,True,True,False,True,False,,,,0.0,True,rejected,,,not_applicable,The model accurately identified that no public disclosures exist and the CVE ID is likely reserved or unpublished.,False,False
CVE-2026-52368,fake_near_miss,gemini-3.5-flash-lite,on,1,,False,RESERVED,True,True,True,True,False,True,False,,,,95.0,True,rejected,,,not_applicable,The model correctly rejected the CVE by stating no verified intelligence exists and that it may be a reserved or unpublished ID.,False,False
CVE-2026-52368,fake_near_miss,gemini-3.5-flash-lite,on,2,,False,RESERVED,True,True,True,True,False,True,False,,,,95.0,True,rejected,,,not_applicable,The model accurately stated that no public records or details exist for this CVE ID.,False,False
CVE-2026-6863,real_recent,gemini-3.5-flash-lite,on,0,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,,100.0,True,correct,,,not_applicable,"The model accurately described the vulnerability details, affected versions, and CVSS score in accordance with the NVD ground truth.",False,False
CVE-2026-6863,real_recent,gemini-3.5-flash-lite,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,,100.0,True,correct,,,not_applicable,"The model's answer accurately describes the vulnerability details, affected software, and CVSS score matching the ground truth.",False,False
CVE-2026-6863,real_recent,gemini-3.5-flash-lite,on,2,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,,100.0,True,correct,,,not_applicable,"The model accurately identified the vulnerability details, affected software version, and CVSS score matching the ground truth.",False,False
CVE-2026-71654,fake_near_miss,gemini-3.5-flash-lite,on,0,,False,RESERVED,True,True,True,True,False,True,False,,,,0.0,True,rejected,,,not_applicable,The model correctly stated that no official or public details are available for this identifier.,False,False
CVE-2026-71654,fake_near_miss,gemini-3.5-flash-lite,on,1,,False,RESERVED,True,True,True,True,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model accurately stated that no public vulnerability data exists and refrained from fabricating details.,False,False
CVE-2026-71654,fake_near_miss,gemini-3.5-flash-lite,on,2,,False,RESERVED,True,True,True,True,False,True,False,,,,95.0,True,rejected,,,not_applicable,The model correctly reported that no public details exist for this CVE identifier.,False,False
CVE-2026-71729,fake_near_miss,gemini-3.5-flash-lite,on,0,,False,RESERVED,False,True,True,True,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly reported that no information exists for CVE-2026-71729 and provided no substantive vulnerability details for it.,False,False
CVE-2026-71729,fake_near_miss,gemini-3.5-flash-lite,on,1,,False,RESERVED,False,True,True,True,False,True,False,,,,95.0,True,rejected,,,not_applicable,The model correctly reported that no verified vulnerability record exists for the queried CVE ID.,False,False
CVE-2026-71729,fake_near_miss,gemini-3.5-flash-lite,on,2,,False,RESERVED,True,True,True,True,False,True,False,,,,95.0,True,rejected,,,not_applicable,The model correctly reported that no public information or advisory could be found for this CVE ID.,False,False
CVE-2026-7535,real_recent,gemini-3.5-flash-lite,on,0,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,,95.0,True,correct,,,retrieved_nothing,"The model accurately provided the details, affected software, and CVSS score matching the NVD ground truth.",False,False
CVE-2026-7535,real_recent,gemini-3.5-flash-lite,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,,,,90.0,True,correct,,,retrieved_nothing,"The model accurately identified the affected product (Open5GS), vulnerable versions, and specific function and denial-of-service mechanism matching the NVD ground truth.",False,False
CVE-2026-7535,real_recent,gemini-3.5-flash-lite,on,2,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,,95.0,True,correct,,,retrieved_nothing,"The model accurately identified the vulnerability, affected product, and impact according to the NVD ground truth despite returning no search results.",False,False
CVE-2026-7678,real_recent,gemini-3.5-flash-lite,on,0,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,,95.0,True,correct,,,not_applicable,"The model answer correctly identifies the affected software, file path, vulnerability type, and CVSS score matching the NVD ground truth.",False,False
CVE-2026-7678,real_recent,gemini-3.5-flash-lite,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,,100.0,True,correct,,,retrieved_nothing,"The model accurately described the vulnerability, affected product, and CVSS score matching the ground truth.",False,False
